,name,cid_c,cid_w,cid_u,cid_g,cid_b,cid_r,mc_c,mc_w,mc_u,mc_b,mc_r,mc_g,power,toughness,flying,trample,doublestrike,first_strike,vigilance,haste,menace,fear,shadow,defender,deathtouch,indestructible,hexproof,shroud
5163,Master Decoy,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5164,Master Healer,0,1,0,0,0,0,4,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5165,Master Splicer,0,1,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5166,Master Thief,0,0,1,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5167,Master Transmuter,0,0,1,0,0,0,3,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5168,Master Trinketeer,0,1,0,0,0,0,2,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5169,Master of Arms,0,1,0,0,0,0,2,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5170,Master of Cruelties,0,0,0,1,1,0,3,0,0,1,1,0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5171,Master of Diversion,0,1,0,0,0,0,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5172,Master of Pearls,0,1,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5173,Master of Predicaments,0,0,1,0,0,0,3,0,2,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5174,Master of Waves,0,0,1,0,0,0,3,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5175,Master of the Feast,0,0,0,1,0,0,1,0,0,2,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5176,Master of the Hunt,0,0,0,0,0,1,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5177,Master of the Pearl Trident,0,0,1,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5178,Master of the Veil,0,0,1,0,0,0,2,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5179,Master of the Wild Hunt,0,0,0,0,0,1,2,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5180,Masterful Ninja,0,0,0,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5181,Masticore,1,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5182,"Mathas, Fiend Seeker",0,1,0,1,1,0,0,1,0,1,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5183,Matopi Golem,1,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5184,Matsu-Tribe Birdstalker,0,0,0,0,0,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5185,Matsu-Tribe Decoy,0,0,0,0,0,1,2,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5186,Matsu-Tribe Sniper,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5187,Matter Reshaper,1,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5188,Maul Splicer,0,0,0,0,0,1,6,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5189,Maulfist Doorbuster,0,0,0,0,1,0,3,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5190,Maulfist Revolutionary,0,0,0,0,0,1,1,0,0,0,0,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5191,Maulfist Squad,0,0,0,1,0,0,3,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5192,Mausoleum Guard,0,1,0,0,0,0,3,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5193,Mausoleum Harpy,0,0,0,1,0,0,4,0,0,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5194,Mausoleum Turnkey,0,0,0,1,0,0,3,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5195,Mausoleum Wanderer,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5196,Maverick Thopterist,0,0,1,0,1,0,3,0,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5197,"Mavren Fein, Dusk Apostle",0,1,0,0,0,0,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5198,Maw of Kozilek,0,0,0,0,1,0,3,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5199,Maw of the Obzedat,0,1,0,1,0,0,3,1,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,Mawcor,0,0,1,0,0,0,3,0,2,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,Mayael the Anima,0,1,0,0,1,1,0,1,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5202,Mayor of Avabruck,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5203,Maze Abomination,0,0,0,1,0,0,5,0,0,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5204,Maze Behemoth,0,0,0,0,0,1,5,0,0,0,0,1,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5205,Maze Glider,0,0,1,0,0,0,5,0,1,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5206,Maze Rusher,0,0,0,0,1,0,5,0,0,0,1,0,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5207,Maze Sentinel,0,1,0,0,0,0,5,1,0,0,0,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5208,"Mazirek, Kraul Death Priest",0,0,0,1,0,1,3,0,0,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5209,Meadowboon,0,1,0,0,0,0,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5210,Meandering Towershell,0,0,0,0,0,1,3,0,0,0,0,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5211,Meddling Kids,0,1,1,0,0,0,2,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5212,Meddling Mage,0,1,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5213,Medicine Runner,0,1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5214,Medomai the Ageless,0,1,1,0,0,0,4,1,1,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5215,Megantic Sliver,0,0,0,0,0,1,5,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5216,Megatherium,0,0,0,0,0,1,2,0,0,0,0,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5217,Megatog,0,0,0,0,1,0,4,0,0,0,2,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5218,Meglonoth,0,1,0,0,1,1,3,1,0,0,1,1,6,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5219,"Melek, Izzet Paragon",0,0,1,0,1,0,4,0,1,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5220,Melesse Spirit,0,1,0,0,0,0,3,2,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5221,Meletis Astronomer,0,0,1,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5222,Meletis Charlatan,0,0,1,0,0,0,2,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223,Melira's Keepers,0,0,0,0,0,1,4,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5224,"Melira, Sylvok Outcast",0,0,0,0,0,1,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5225,Meloku the Clouded Mirror,0,0,1,0,0,0,4,0,1,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5226,Memnarch,0,0,1,0,0,0,7,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5227,Memnite,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Menacing Ogre,0,0,0,0,1,0,3,0,0,0,2,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5229,Menagerie Liberator,0,0,0,0,0,1,3,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5230,Meng Huo's Horde,0,0,0,0,0,1,4,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5231,"Meng Huo, Barbarian King",0,0,0,0,0,1,3,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5232,Mentor of the Meek,0,1,0,0,0,0,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,Mephidross Vampire,0,0,0,1,0,0,4,0,0,2,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,Mephitic Ooze,0,0,0,1,0,0,4,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5235,Mer Man,0,0,1,0,0,0,4,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5236,Mer-Ek Nightblade,0,0,0,1,0,0,3,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5237,Mercenaries,0,1,0,0,0,0,3,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5238,Mercenary Informer,0,1,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5239,Mercenary Knight,0,0,0,1,0,0,2,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5240,Merchant Ship,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,Merchant of Secrets,0,0,1,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5242,Merchant's Dockhand,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5243,Merciless Eternal,0,0,0,1,0,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5244,Merciless Executioner,0,0,0,1,0,0,2,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5245,Merciless Javelineer,0,0,0,1,1,0,2,0,0,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5246,Merciless Predator,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5247,Mercurial Chemister,0,0,1,0,1,0,3,0,1,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5248,Mercurial Geists,0,0,1,0,1,0,2,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5249,Mercurial Kite,0,0,1,0,0,0,3,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5250,Mercurial Pretender,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5251,Meren of Clan Nel Toth,0,0,0,1,0,1,2,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5252,Merfolk,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5253,Merfolk Assassin,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5254,Merfolk Branchwalker,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5255,Merfolk Looter,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5256,Merfolk Mesmerist,0,0,1,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,Merfolk Mistbinder,0,0,1,0,0,1,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5258,Merfolk Observer,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5259,Merfolk Raiders,0,0,1,0,0,0,1,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5260,Merfolk Seastalkers,0,0,1,0,0,0,3,0,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5261,Merfolk Seer,0,0,1,0,0,0,2,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5262,Merfolk Skyscout,0,0,1,0,0,0,2,0,2,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5263,Merfolk Sovereign,0,0,1,0,0,0,1,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5264,Merfolk Spy,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5265,Merfolk Thaumaturgist,0,0,1,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5266,Merfolk Traders,0,0,1,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5267,Merfolk Trickster,0,0,1,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5268,Merfolk Wayfinder,0,0,1,0,0,0,2,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5269,Merfolk of the Depths,0,0,1,0,0,1,4,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5270,Merfolk of the Pearl Trident,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5271,Merieke Ri Berit,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5272,Merrow Bonegnawer,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5273,Merrow Grimeblotter,0,0,1,1,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5274,Merrow Harbinger,0,0,1,0,0,0,3,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5275,Merrow Levitator,0,0,1,0,0,0,3,0,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5276,Merrow Reejerey,0,0,1,0,0,0,2,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5277,Merrow Wavebreakers,0,0,1,0,0,0,4,0,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5278,Merrow Witsniper,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5279,Mesa Chicken,0,1,0,0,0,0,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5280,Mesa Enchantress,0,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5281,Mesa Falcon,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5282,Mesa Pegasus,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5283,Mesa Unicorn,0,1,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,Mesmeric Fiend,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5285,Mesmeric Sliver,0,0,1,0,0,0,3,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5286,Messenger Drake,0,0,1,0,0,0,3,0,2,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5287,Messenger Falcons,0,1,1,0,0,1,2,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5288,Messenger Jays,0,0,1,0,0,0,4,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5289,Metallic Mimic,1,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5290,Metallic Sliver,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5291,Metallurgeon,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5292,Metalwork Colossus,1,0,0,0,0,0,11,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5293,Metalworker,1,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5294,Metamorphic Wurm,0,0,0,0,0,1,3,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5295,Metathran Aerostat,0,0,1,0,0,0,2,0,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5296,Metathran Elite,0,0,1,0,0,0,1,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5297,Metathran Soldier,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5298,Metathran Transport,0,0,1,0,0,0,1,0,2,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5299,Metathran Zombie,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,Meteor Golem,1,0,0,0,0,0,7,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5301,Metropolis Sprite,0,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5302,Miasmic Mummy,0,0,0,1,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5303,"Michiko Konda, Truth Seeker",0,1,0,0,0,0,3,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5304,Midnight Banshee,0,0,0,1,0,0,3,0,0,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5305,Midnight Duelist,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5306,Midnight Entourage,0,0,0,1,0,0,2,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5307,Midnight Guard,0,1,0,0,0,0,2,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5308,Midnight Reaper,0,0,0,1,0,0,2,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309,Midnight Scavengers,0,0,0,1,0,0,4,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5310,Midvast Protector,0,1,0,0,0,0,3,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5311,Might Sliver,0,0,0,0,0,1,4,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5312,Might Weaver,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5313,Mijae Djinn,0,0,0,0,1,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5314,"Mikaeus, the Lunarch",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5315,"Mikaeus, the Unhallowed",0,0,0,1,0,0,3,0,0,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,Militant Angel,0,1,0,0,0,0,3,2,0,0,0,0,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5317,Militant Inquisitor,0,1,0,0,0,0,2,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5318,Militant Monk,0,1,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5319,Militia Bugler,0,1,0,0,0,0,2,1,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5320,Millennial Gargoyle,1,0,0,0,0,0,4,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5321,Millikin,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5322,"Mina and Denn, Wildborn",0,0,0,0,1,1,2,0,0,0,1,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5323,Minamo Scrollkeeper,0,0,1,0,0,0,1,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5324,Minamo Sightbender,0,0,1,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5325,Mind Maggots,0,0,0,1,0,0,3,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5326,Mind Raker,0,0,0,1,0,0,3,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5327,Mindbender Spores,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5328,Mindblade Render,0,0,0,1,0,0,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5329,Mindclaw Shaman,0,0,0,0,1,0,4,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5330,Mindeye Drake,0,0,1,0,0,0,4,0,1,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5331,Mindlash Sliver,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5332,Mindleech Mass,0,0,1,1,0,0,5,0,1,2,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5333,Mindless Automaton,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5334,Mindless Null,0,0,0,1,0,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5335,Mindmelter,0,0,1,1,0,0,1,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5336,Mindreaver,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5337,Mindscour Dragon,0,0,1,0,0,0,4,0,2,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5338,Mindshrieker,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5339,Mindslicer,0,0,0,1,0,0,2,0,0,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5340,Mindsparker,0,0,0,0,1,0,1,0,0,0,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5341,Mindstab Thrull,0,0,0,1,0,0,1,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5342,Mindwarper,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5343,Mindwhip Sliver,0,0,0,1,0,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5344,Mindwrack Demon,0,0,0,1,0,0,2,0,0,2,0,0,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5345,Mindwrack Liege,0,0,1,0,1,0,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5346,Mine Bearer,0,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5347,Mine Layer,0,0,0,0,1,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5348,Miner's Bane,0,0,0,0,1,0,4,0,0,0,2,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5349,Minion of Leshrac,0,0,0,1,0,0,4,0,0,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5350,Minion of Tevesh Szat,0,0,0,1,0,0,4,0,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5351,Minister of Impediments,0,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,Minister of Inquiries,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,Minister of Pain,0,0,0,1,0,0,2,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5354,Minotaur,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5355,Minotaur Abomination,0,0,0,1,0,0,4,0,0,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5356,Minotaur Aggressor,0,0,0,0,1,0,6,0,0,0,1,0,6,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5357,Minotaur Explorer,0,0,0,0,1,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5358,Minotaur Goreseeker,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5359,Minotaur Illusionist,0,0,1,0,1,0,3,0,1,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5360,Minotaur Skullcleaver,0,0,0,0,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5361,Minotaur Sureshot,0,0,0,0,1,0,2,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5362,Minotaur Tactician,0,0,0,0,1,0,3,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5363,Minotaur Warrior,0,0,0,0,1,0,2,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5364,Minotaur Younghorn,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
